"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"786",1,6,36,8,14,12,9,4,2,1,10,62,19,4,9,5,7,5,1,2299,7,1,9,3,6,29,19,7,13,7,21,4,224,4,1,83,1906,1,0,14,10,51,2,11,9,8,16,11,5,4
"787",3,5,23,14,12,3,3,6,1,10,12,73,22,4,3,1,5,3,0,2299,8,3,12,0,2,30,25,10,4,6,21,6,181,4,2,101,1958,6,3,18,17,44,2,13,2,2,7,6,2,3
"788",4,8,24,4,10,3,8,4,8,4,7,64,14,5,8,10,0,3,2,2264,3,6,14,1,1,23,30,6,13,3,20,0,196,3,3,89,2025,7,6,13,3,41,0,6,9,2,3,8,9,3
"789",0,6,25,13,6,3,8,0,1,3,8,70,16,5,9,2,5,5,0,2300,7,8,8,0,3,16,30,11,10,11,25,8,177,1,5,81,1977,3,4,19,17,53,0,4,1,2,10,12,10,2
"790",0,12,30,18,8,2,10,4,3,0,5,84,5,11,2,4,2,3,4,2269,6,5,9,4,1,40,30,9,16,5,24,5,169,1,1,68,1996,0,2,16,6,63,1,7,6,3,9,11,8,3
"791",1,3,23,19,8,15,8,8,9,5,5,78,12,3,15,1,7,7,1,2270,3,8,12,9,2,27,31,3,9,7,27,5,166,3,0,87,1965,3,5,18,7,50,8,11,4,0,15,8,4,5
"792",4,7,27,14,4,10,5,4,4,3,3,88,14,9,12,1,8,2,5,2356,5,4,17,6,4,21,39,2,12,4,25,3,191,4,8,79,1859,8,3,25,5,50,3,11,9,4,6,10,2,1
"793",4,4,25,7,4,0,11,0,3,4,8,73,17,1,5,3,3,0,2,2292,4,6,6,1,8,21,23,6,12,4,17,13,211,7,5,74,2030,4,4,12,3,23,5,5,4,4,9,6,4,3
"794",3,10,32,5,5,2,6,9,5,3,9,66,13,9,8,4,8,2,4,2272,1,5,10,0,5,28,37,5,4,6,28,5,211,2,1,106,1934,5,7,22,7,55,1,10,2,3,14,9,2,0
"795",3,4,20,9,10,2,8,15,7,3,10,68,29,3,7,2,6,10,4,2326,2,6,2,5,2,36,25,5,12,6,30,6,185,3,10,107,1894,1,3,13,0,52,2,8,3,1,16,9,10,0
"796",0,4,16,8,4,9,12,7,5,6,4,76,21,6,6,2,1,11,1,2268,8,4,7,3,6,35,39,5,9,5,21,8,223,3,2,120,1917,2,5,21,9,45,6,12,3,0,7,4,3,1
"797",1,3,22,18,11,9,7,2,6,0,13,71,12,5,7,0,7,2,1,2247,1,4,12,6,2,41,43,2,2,6,22,2,169,7,1,81,2012,1,0,23,5,55,0,6,8,1,19,17,5,3
"798",0,6,25,7,10,3,3,5,5,3,12,81,17,11,10,4,3,12,2,2247,1,4,11,2,0,27,33,2,5,2,20,8,216,4,7,84,1998,2,8,15,11,33,0,7,3,3,11,6,9,2
"799",1,4,27,11,5,8,3,3,4,1,8,75,17,11,6,1,6,5,5,2276,5,6,17,1,3,26,35,4,13,5,31,9,211,0,3,100,1943,2,3,13,8,54,4,3,4,2,7,7,2,2
"800",1,6,24,2,10,5,3,2,5,6,10,105,16,7,4,3,8,1,4,2257,1,2,10,2,3,35,24,2,8,10,34,6,213,3,3,98,1952,3,2,12,11,58,2,8,2,0,6,7,3,1
"801",1,7,35,11,5,6,3,7,1,5,13,73,11,7,15,1,10,1,4,2233,2,4,15,0,1,30,33,4,6,7,17,6,221,4,1,106,1969,5,2,14,7,42,0,12,2,4,14,8,9,6
"802",0,8,38,4,13,4,8,5,0,1,11,71,15,2,11,3,5,3,5,2314,4,11,13,1,4,26,30,2,24,1,30,11,176,6,1,83,1945,2,4,17,6,53,3,4,0,1,5,4,8,4
"803",3,3,20,11,5,0,4,1,2,7,7,60,12,6,8,7,3,5,4,2232,4,6,11,1,7,26,34,7,14,8,18,6,183,7,3,103,2022,2,6,19,11,56,4,4,7,1,16,4,8,2
"804",3,5,17,15,9,4,12,6,7,7,4,92,13,10,11,1,2,4,1,2216,3,4,10,2,11,28,38,2,9,0,20,5,188,1,2,94,2035,5,6,14,6,38,0,10,6,1,12,3,5,3
"805",2,6,29,12,6,2,3,1,0,2,9,69,23,16,6,5,0,5,3,2257,2,3,9,3,1,23,38,3,12,4,20,3,204,10,1,85,1991,3,8,20,12,43,1,9,5,1,9,4,12,5
"806",3,3,19,10,6,6,5,1,3,7,10,69,11,1,6,1,4,3,1,2220,9,5,15,3,5,33,48,2,9,7,26,1,204,3,6,96,2002,5,10,24,17,44,2,13,9,0,4,2,5,2
"807",2,4,48,14,15,12,5,1,1,2,4,70,11,4,6,2,4,4,2,2303,2,4,5,1,3,28,28,3,10,2,23,6,167,4,4,72,1993,3,7,20,9,57,0,5,2,6,7,10,4,1
"808",3,5,9,5,12,2,7,5,7,2,8,67,18,6,7,3,6,13,0,2343,5,7,7,1,2,42,29,3,12,3,24,2,201,4,1,62,1947,5,5,15,5,39,1,13,3,4,10,12,2,6
"809",3,7,12,6,4,3,4,1,4,2,15,66,8,5,8,3,4,0,4,2280,5,9,8,2,3,38,37,2,11,2,23,7,220,6,1,107,1966,2,2,15,19,33,6,9,2,3,9,10,3,1
"810",1,3,25,20,11,2,5,5,5,3,5,72,20,7,12,8,3,0,5,2237,2,3,6,3,3,34,24,4,8,14,27,5,191,2,6,84,2005,2,3,31,5,47,1,7,2,5,9,10,5,3
"811",2,10,20,10,9,0,4,3,3,2,8,91,10,1,4,2,2,2,0,2271,3,7,12,3,6,24,36,8,9,4,21,5,243,3,2,89,1943,2,5,25,7,49,3,10,4,1,4,11,6,1
"812",2,12,10,4,10,3,7,5,3,6,13,68,21,10,7,3,8,3,2,2264,2,3,5,4,4,27,25,3,9,11,15,4,210,3,3,123,1935,4,8,22,1,52,0,16,5,5,11,19,2,8
"813",5,6,38,14,6,8,9,6,3,6,19,80,17,7,2,1,1,7,0,2250,1,7,10,1,1,31,20,0,12,7,24,6,192,4,1,96,2000,1,0,19,5,48,0,8,2,5,7,3,2,2
"814",2,2,26,13,16,5,4,3,2,7,6,101,14,10,5,3,8,0,0,2225,10,2,11,2,5,50,27,7,12,7,14,4,223,6,1,90,1966,2,3,15,6,44,4,3,1,1,11,12,6,3
"815",4,6,29,13,17,4,4,7,1,1,11,70,5,7,6,4,7,1,1,2236,2,10,7,4,8,35,35,2,12,6,27,3,265,8,1,100,1911,3,4,17,11,45,4,10,6,5,6,5,9,5
"816",3,6,36,10,7,4,12,5,1,2,11,59,14,6,1,6,2,5,6,2298,2,1,14,2,3,27,27,2,13,7,20,3,202,3,9,101,1943,2,3,22,12,39,6,12,3,2,15,5,4,2
"817",3,7,44,9,7,3,4,3,2,1,4,80,7,4,13,11,11,2,3,2226,1,6,11,5,9,22,35,7,15,4,15,3,172,2,2,78,2022,1,3,29,16,56,3,5,8,0,14,1,6,5
"818",4,8,34,14,7,4,6,9,3,5,7,82,23,9,8,5,2,4,2,2214,5,2,16,3,4,26,33,2,7,3,21,2,235,4,1,84,1952,8,4,16,6,60,5,5,10,4,9,10,5,8
"819",0,3,32,7,13,4,2,3,4,1,2,88,15,7,5,6,10,3,0,2325,2,2,5,4,2,21,26,4,8,9,41,1,204,4,2,119,1890,2,6,29,10,43,3,9,2,0,14,2,5,1
"820",2,14,39,10,10,1,9,13,2,5,8,66,18,1,10,2,6,5,4,2299,5,4,16,3,10,43,25,5,10,3,24,3,161,3,4,86,1932,4,8,14,12,45,1,16,0,6,14,11,8,0
"821",0,8,42,18,8,1,6,4,7,5,5,65,16,3,9,3,3,7,3,2256,2,7,5,0,3,34,36,5,10,2,16,1,215,2,7,105,1975,7,2,12,5,47,0,5,0,1,9,12,3,3
"822",3,9,33,8,8,0,6,8,3,2,7,68,20,7,10,3,6,5,1,2260,3,1,14,3,1,41,31,5,13,4,30,13,177,0,4,93,1966,3,0,18,14,44,9,6,6,3,10,6,8,7
"823",2,8,22,7,2,4,4,3,6,3,16,67,13,5,10,1,2,2,0,2340,7,5,14,2,1,34,37,2,4,6,25,3,215,5,2,105,1905,3,6,19,9,39,1,6,4,4,10,4,5,1
"824",4,2,33,19,10,4,5,6,3,4,7,62,18,12,8,0,4,1,0,2282,8,5,9,1,6,21,28,2,15,11,31,7,196,6,2,85,1942,1,3,24,8,50,2,7,6,3,12,11,7,7
"825",5,11,31,9,14,1,5,7,4,1,7,75,23,8,3,2,9,12,1,2244,6,4,9,0,7,30,28,5,11,3,15,5,171,5,4,88,2023,0,2,17,9,52,4,6,4,3,8,3,4,2
"826",1,4,37,8,9,0,3,7,1,4,9,86,17,2,5,2,9,3,1,2253,5,6,9,7,3,25,30,7,4,3,23,4,214,4,7,96,1993,2,2,27,7,38,0,7,1,0,3,2,5,5
"827",3,7,20,3,5,4,5,5,8,3,14,76,11,4,9,3,8,1,2,2275,2,6,16,2,6,43,23,3,3,11,19,6,192,0,6,88,1986,4,3,17,9,46,3,7,3,2,18,5,5,0
"828",3,2,19,9,9,3,8,3,5,2,5,70,11,1,11,0,18,3,0,2319,6,7,14,1,6,23,24,8,17,8,21,7,185,4,7,94,1947,1,9,25,8,38,4,8,3,3,9,6,4,2
"829",2,3,39,18,10,1,6,5,4,7,7,77,10,6,7,5,10,5,2,2269,3,5,11,2,1,37,26,6,14,1,31,4,237,3,2,98,1906,1,3,20,1,54,2,4,4,3,21,4,3,0
"830",6,3,22,16,10,7,18,10,3,1,11,80,13,4,1,2,9,5,3,2242,5,8,9,1,9,26,39,3,7,7,18,7,192,1,2,98,1996,0,1,18,5,35,1,12,10,2,5,4,9,4
"831",4,3,27,17,11,3,3,6,3,0,9,82,15,6,16,1,3,7,1,2312,11,11,16,5,2,31,28,8,11,8,17,5,150,8,10,85,1963,1,2,14,7,44,3,3,2,3,8,9,4,2
"832",2,3,39,12,7,4,7,1,4,1,8,72,14,13,8,4,8,2,3,2278,6,3,12,3,9,33,42,7,12,10,22,3,198,0,5,103,1935,0,0,16,9,39,4,8,1,1,9,11,9,0
"833",1,5,23,14,12,4,1,6,9,5,17,68,14,4,8,3,8,3,2,2278,8,1,15,2,1,29,28,2,15,3,13,7,193,3,4,85,2002,0,5,16,6,41,0,3,4,0,12,5,8,4
"834",2,4,29,7,15,4,3,6,0,1,10,76,19,11,9,10,4,5,3,2289,3,4,12,8,4,16,38,7,20,3,16,7,195,3,5,79,1942,1,8,7,11,53,2,13,4,3,13,11,4,1
"835",6,6,37,6,12,5,5,13,7,3,11,66,14,2,2,3,5,1,4,2199,7,5,10,7,10,29,24,5,13,7,20,5,190,2,3,87,2052,4,3,12,15,35,2,7,4,1,15,11,6,2
"836",0,3,25,8,15,2,4,8,4,3,13,60,14,3,7,0,6,2,2,2267,3,3,6,2,2,29,20,5,4,2,26,5,232,5,5,85,2027,1,3,12,7,35,0,6,8,2,5,9,4,1
"837",5,14,28,7,6,3,3,1,4,1,12,81,31,3,3,2,7,4,4,2272,1,1,9,5,6,29,31,11,12,1,14,5,223,3,1,80,1970,0,3,22,4,34,6,2,2,3,13,10,5,3
"838",3,5,28,6,8,0,7,8,0,8,6,71,17,2,2,5,4,6,1,2275,4,8,5,3,6,24,35,11,16,7,22,7,190,1,4,89,1979,5,0,30,6,44,3,6,1,1,13,10,3,5
"839",3,1,39,9,9,3,11,8,3,4,19,60,7,4,2,5,2,0,1,2244,4,4,14,4,3,38,29,2,15,4,23,8,239,6,3,88,1948,3,1,20,10,44,0,7,8,4,15,7,8,7
"840",0,4,24,11,5,7,6,6,3,5,10,57,15,4,9,4,2,6,1,2324,2,5,13,2,7,24,31,5,11,6,20,8,209,0,1,90,1930,5,2,19,18,42,2,9,4,4,12,7,6,3
"841",1,6,31,16,0,1,7,8,1,2,5,80,16,2,4,5,8,5,2,2244,3,4,13,4,12,25,30,9,18,4,17,2,282,5,2,89,1915,5,3,18,13,43,0,3,5,0,10,12,9,1
"842",10,10,36,8,6,8,3,2,2,2,13,85,12,2,8,5,3,0,1,2320,0,2,8,5,6,28,32,7,12,6,26,3,205,4,4,70,1920,7,14,24,3,45,4,7,6,1,9,5,1,0
"843",0,1,45,11,13,3,3,7,11,5,4,86,12,1,10,1,4,6,1,2283,10,4,11,4,1,37,33,6,14,1,13,5,198,0,3,82,1967,4,1,12,8,42,1,15,1,0,6,4,7,3
"844",11,6,28,8,7,2,6,5,5,6,11,76,11,6,8,3,3,7,2,2241,3,4,6,4,1,31,37,5,6,10,28,9,229,1,5,96,1951,6,9,14,13,47,2,4,3,0,8,10,5,1
"845",1,6,32,13,18,1,6,6,3,8,9,72,13,3,11,2,10,3,3,2246,3,1,10,1,5,23,23,2,8,3,22,5,199,0,2,110,1989,5,5,23,12,32,4,12,5,0,10,11,8,1
"846",0,8,36,8,6,1,4,3,3,0,14,82,15,5,6,5,0,5,3,2254,5,11,8,7,6,42,36,8,11,10,21,12,183,3,3,112,1938,1,3,15,10,51,2,5,9,1,17,9,1,2
"847",0,2,19,9,11,3,2,8,4,2,25,60,14,17,9,2,10,5,0,2290,6,3,10,1,8,22,42,5,9,3,36,3,185,2,5,69,1983,1,3,15,7,48,7,5,4,4,13,5,4,0
"848",4,7,20,5,9,11,6,4,5,1,5,88,10,8,4,1,6,5,8,2271,1,5,19,6,9,24,31,1,6,7,20,6,213,8,3,67,1951,4,4,23,9,49,1,7,3,4,19,10,7,5
"849",4,8,27,11,15,1,5,2,3,3,10,77,18,5,13,1,9,9,2,2260,6,3,11,5,4,26,27,2,8,0,18,6,224,1,2,70,1987,1,6,20,13,40,2,10,3,4,7,5,2,4
"850",5,8,28,9,13,4,10,6,4,4,6,64,10,6,3,2,3,4,1,2320,2,5,9,2,5,26,44,8,12,4,16,4,198,4,3,96,1919,6,5,25,12,45,4,4,4,4,13,5,4,2
"851",5,6,41,12,10,6,3,3,1,3,11,65,12,6,8,3,7,1,8,2324,0,2,12,3,5,32,30,4,10,7,25,11,247,1,1,78,1884,0,4,26,10,36,6,6,1,3,11,4,4,2
"852",5,1,23,10,5,6,8,7,0,1,12,79,26,9,9,8,1,2,3,2254,3,3,12,0,5,29,30,4,10,5,33,7,203,2,1,93,1979,6,5,14,5,37,1,6,8,5,9,10,5,1
"853",1,5,36,16,8,4,4,4,2,6,5,68,19,5,6,6,2,1,2,2304,3,5,5,0,5,32,27,8,4,4,25,1,207,6,0,82,1964,2,9,24,3,43,4,6,2,2,9,6,3,5
"854",3,4,38,17,8,2,9,4,3,3,10,92,21,0,6,4,3,4,4,2230,4,3,12,0,6,35,35,2,10,2,21,4,229,3,5,101,1955,2,7,24,10,34,4,9,3,3,6,1,1,4
"855",3,3,38,9,15,1,8,8,3,5,7,83,16,7,4,3,5,2,1,2244,6,4,16,5,0,29,19,5,4,10,18,7,188,0,8,65,2037,1,3,21,6,44,2,10,3,7,6,4,3,4
"856",4,4,25,16,14,8,5,1,6,1,12,87,10,1,5,8,3,2,1,2239,7,15,8,2,5,31,26,3,12,6,33,1,242,0,4,86,1960,4,2,12,12,37,2,11,5,1,9,6,4,2
"857",3,9,32,15,11,4,6,4,7,5,9,81,9,3,1,0,5,6,1,2271,9,6,9,2,5,20,26,6,14,7,24,4,218,4,5,73,1968,6,2,21,8,46,2,7,0,1,11,9,5,0
"858",0,4,41,9,9,6,7,11,4,2,10,82,14,7,6,5,3,8,4,2179,4,5,18,4,8,24,39,12,4,3,24,2,200,1,6,77,2060,0,4,11,3,43,4,10,1,1,6,9,4,2
"859",1,11,36,9,5,9,8,7,9,2,22,81,8,1,7,2,6,2,3,2259,8,5,12,7,4,24,36,4,11,7,18,3,196,3,4,101,1928,2,4,13,9,65,2,11,12,2,10,5,3,3
"860",0,2,27,11,8,9,7,7,1,5,6,57,10,6,6,4,7,7,4,2235,1,5,8,1,2,37,27,3,16,5,25,5,225,4,3,88,1986,1,14,24,10,54,2,1,4,0,11,12,3,4
"861",4,11,52,16,6,3,6,4,2,6,11,63,16,11,2,1,13,3,0,2244,3,0,13,2,1,33,29,10,15,4,21,3,218,0,4,103,1955,2,4,17,10,46,8,8,3,1,5,3,2,3
"862",1,5,33,8,19,5,7,4,3,2,6,76,20,3,10,6,4,12,5,2213,1,6,9,1,6,32,25,4,10,10,39,1,194,3,3,118,1992,3,4,12,9,38,3,7,5,1,10,2,3,7
"863",1,7,19,5,5,2,7,4,2,2,4,88,13,3,6,3,13,7,1,2230,4,3,9,0,3,26,35,3,9,6,23,7,212,3,7,85,2005,4,5,20,15,47,4,18,4,1,5,4,8,3
"864",0,6,42,7,9,2,3,5,2,6,5,93,21,4,2,5,8,2,2,2232,0,6,11,3,6,21,58,5,9,3,24,2,202,2,5,109,1935,2,6,29,14,53,1,2,6,1,9,5,6,9
"865",3,10,26,14,12,1,5,4,4,4,5,84,9,1,5,4,4,2,0,2195,2,4,17,3,6,35,15,2,16,3,33,4,196,2,4,79,2062,1,3,16,11,51,4,6,5,4,13,6,3,2
"866",1,6,36,7,8,1,4,14,3,0,4,91,18,8,3,4,4,4,3,2268,3,9,12,0,9,33,34,9,20,2,17,3,193,8,2,82,1963,0,7,15,6,40,1,12,4,2,15,6,4,2
"867",5,7,37,10,6,1,5,6,0,2,5,63,10,11,9,3,4,1,2,2282,5,9,13,0,8,21,30,7,9,7,24,7,184,2,2,95,1957,5,5,38,11,47,2,12,5,3,9,7,2,5
"868",6,11,13,7,6,7,15,6,4,3,3,82,15,6,6,1,5,4,3,2238,3,12,9,5,2,30,38,5,20,8,32,5,215,2,3,96,1948,4,4,20,11,44,5,6,4,6,6,6,5,5
"869",6,9,38,4,6,4,5,2,3,2,11,73,13,6,1,2,5,3,2,2342,5,2,8,2,10,35,30,4,12,15,25,3,173,3,9,92,1908,4,3,19,9,49,3,6,3,4,14,7,4,2
"870",5,8,25,16,5,3,3,3,3,4,11,60,9,1,10,4,3,5,1,2321,2,2,9,1,6,28,32,4,4,1,22,9,216,1,2,84,1945,2,5,14,13,47,0,5,8,6,18,8,2,4
"871",1,2,26,13,10,4,2,2,2,4,8,62,22,9,3,3,5,3,7,2238,5,2,10,2,3,24,17,4,11,11,35,8,185,2,0,92,2044,1,5,20,9,36,2,15,7,2,9,1,9,3
"872",8,3,25,19,19,1,8,5,1,7,6,59,24,7,2,1,7,2,1,2220,4,9,10,3,2,30,25,5,7,5,15,2,211,2,3,101,2007,6,2,26,4,54,5,3,2,0,12,11,8,1
"873",1,6,32,7,6,0,12,8,5,7,7,65,14,4,8,7,4,9,1,2249,10,9,13,1,5,27,18,2,10,7,20,12,195,6,7,81,1992,8,6,24,7,47,3,8,1,0,11,8,7,3
"874",2,8,23,21,10,6,3,3,6,2,6,89,13,4,2,2,9,6,2,2342,1,3,9,1,9,30,22,8,8,7,23,3,208,0,6,72,1924,0,3,21,3,47,0,4,2,2,14,3,5,3
"875",4,8,26,17,4,2,3,9,3,4,8,67,16,8,2,4,4,4,1,2365,4,6,7,5,8,37,24,6,5,11,23,4,183,5,2,89,1908,0,2,17,9,40,5,5,5,2,7,11,6,5
"876",2,1,18,9,10,8,3,13,7,4,9,72,16,6,8,0,7,6,1,2350,2,6,9,1,7,34,29,2,13,4,16,3,220,2,4,94,1893,3,4,18,7,36,4,8,2,0,15,8,5,1
"877",0,7,35,13,10,0,2,3,0,8,5,63,13,4,7,1,2,2,0,2285,2,1,11,3,0,28,32,7,6,6,20,3,182,7,4,87,2027,3,3,19,7,50,0,4,1,5,12,4,4,2
"878",4,4,20,7,9,3,4,3,1,2,5,88,19,6,3,4,6,10,2,2248,5,5,14,4,1,43,28,2,9,7,22,2,197,1,5,69,2012,3,6,18,8,43,1,3,3,6,16,6,11,2
"879",0,3,24,10,11,5,9,9,3,3,17,66,9,4,4,5,8,5,2,2247,3,2,15,2,3,20,24,7,6,5,19,6,211,3,9,78,2015,6,4,30,8,49,6,7,0,0,6,3,8,1
"880",5,8,28,7,6,1,14,5,3,5,6,73,11,2,18,2,7,5,1,2311,5,8,4,4,7,19,21,1,7,4,33,0,178,3,6,74,1983,2,7,22,14,37,1,10,5,5,8,4,10,0
"881",2,5,28,8,6,0,0,5,4,1,6,70,14,4,6,2,5,4,4,2317,5,0,10,1,1,20,28,1,10,5,15,3,234,1,5,92,1951,3,6,28,6,40,3,21,2,0,4,7,4,3
"882",0,7,44,4,6,4,4,8,1,9,11,55,18,3,11,3,1,3,6,2270,2,5,15,1,7,27,25,5,10,5,17,10,216,3,1,85,1983,0,3,16,3,46,6,6,6,1,14,8,4,2
"883",0,11,23,12,7,2,11,9,3,5,5,72,18,7,8,0,10,2,2,2278,5,9,6,4,0,15,39,4,12,5,31,3,149,5,3,78,2037,0,5,15,9,42,4,8,2,1,3,11,7,3
"884",2,6,29,16,3,3,7,2,2,6,4,65,19,9,0,5,12,5,0,2237,6,2,16,1,4,26,27,4,13,6,27,3,187,3,2,89,2004,0,7,17,6,74,1,15,4,2,9,6,3,4
"885",3,2,39,7,10,5,8,7,1,2,10,90,14,2,1,3,2,4,7,2315,0,4,6,1,5,23,29,10,5,3,18,2,217,7,3,85,1941,1,4,12,8,42,5,0,3,3,7,15,7,2
"886",11,2,39,15,7,1,14,6,8,3,0,99,8,3,7,0,5,6,8,2319,2,4,6,3,5,28,31,4,10,6,17,3,191,3,0,75,1919,0,4,24,7,52,5,11,6,3,8,6,4,2
"887",2,3,37,17,15,5,10,2,7,1,5,68,10,9,7,9,5,2,2,2288,8,7,10,0,6,31,21,6,9,5,23,8,186,0,2,76,1976,5,2,20,8,38,4,10,0,5,17,4,5,4
"888",1,8,27,7,11,3,1,3,5,2,0,66,12,7,6,2,4,7,4,2314,4,6,5,2,3,28,27,5,14,7,20,3,194,0,4,104,1967,3,9,11,8,31,4,8,12,8,7,9,6,1
"889",1,3,30,10,11,5,4,3,1,0,10,83,26,6,6,4,8,2,2,2290,5,13,11,7,2,38,23,2,7,4,30,13,199,2,2,109,1895,2,4,17,6,60,1,9,9,5,9,3,7,1
"890",1,7,25,9,2,1,8,5,0,8,5,63,12,2,7,1,7,1,6,2322,6,1,12,2,7,19,46,0,11,4,21,4,205,4,11,109,1934,2,5,18,8,47,4,7,3,1,4,5,6,2
"891",1,4,33,15,5,0,2,4,6,9,0,86,5,10,4,2,6,4,5,2313,5,5,7,2,8,29,33,2,19,8,20,1,214,2,0,81,1943,5,5,14,8,31,1,17,4,6,9,2,3,2
"892",1,7,35,17,10,10,6,1,6,5,10,75,10,2,6,4,2,6,3,2271,4,11,12,2,2,37,24,2,6,4,19,3,215,1,4,101,1943,0,3,20,9,48,1,9,5,4,4,5,11,4
"893",5,9,43,5,9,2,6,2,5,4,10,79,15,6,2,4,3,11,4,2259,4,5,12,2,4,29,44,3,3,3,25,12,174,1,2,116,1960,4,11,23,16,33,1,6,0,2,10,11,0,1
"894",1,4,19,7,7,2,2,4,4,2,10,69,22,8,7,2,5,4,2,2235,3,9,14,3,4,28,37,5,8,4,25,7,228,3,2,91,1979,3,2,19,18,58,1,7,6,1,8,4,5,2
"895",1,5,20,9,12,4,4,6,2,1,13,84,11,6,13,8,3,5,6,2272,4,5,9,2,4,18,31,0,5,7,36,1,189,4,3,72,1986,10,1,16,7,52,9,7,2,4,14,5,7,5
"896",9,5,42,16,16,4,8,6,2,4,3,81,14,5,8,5,6,1,4,2320,7,2,6,3,3,26,24,6,8,6,13,9,185,4,1,98,1919,2,4,23,9,41,0,9,1,1,17,9,3,2
"897",6,7,20,10,7,2,5,4,3,4,16,81,17,13,3,4,5,4,3,2285,3,5,5,4,3,24,42,8,6,6,37,4,219,2,5,92,1944,0,1,18,7,28,3,3,2,2,6,14,3,5
"898",1,7,29,7,17,1,3,5,4,2,11,68,14,4,4,7,2,3,0,2329,3,8,5,0,4,46,36,6,14,5,28,16,189,2,1,95,1916,0,1,12,10,40,1,4,4,1,13,12,5,5
"899",0,9,18,11,7,6,5,1,3,6,4,62,30,6,6,1,6,7,1,2412,5,7,10,2,4,21,34,1,8,4,20,3,180,2,2,78,1891,3,0,16,11,46,2,8,2,2,12,15,8,2
"900",4,9,26,7,10,6,7,2,4,2,3,67,20,1,7,1,4,5,0,2297,8,2,9,3,1,38,27,0,6,4,20,3,202,0,2,82,2004,5,5,12,4,39,0,12,8,0,8,11,2,1
"901",1,8,19,8,2,1,1,7,7,0,5,74,14,6,8,1,9,3,4,2260,3,9,4,2,3,30,31,7,5,6,14,9,187,2,2,92,2052,0,0,12,14,40,2,5,4,3,7,9,5,3
"902",0,0,22,7,6,3,5,8,5,1,4,66,11,3,9,3,4,7,4,2300,4,6,7,3,8,17,36,12,15,9,31,4,196,4,6,78,1977,4,1,20,6,38,4,10,3,1,10,10,6,6
"903",1,6,28,11,9,5,6,11,10,3,10,84,23,5,4,8,2,8,1,2275,8,5,6,7,8,14,33,8,15,5,30,7,182,0,2,89,1951,0,2,12,12,52,4,10,6,3,5,10,2,2
"904",1,4,23,16,6,2,6,5,7,3,9,79,13,12,3,1,6,0,1,2253,6,4,13,3,4,23,33,2,13,9,19,4,215,1,5,119,1950,1,1,28,9,45,8,5,1,0,12,12,2,3
"905",9,3,37,11,5,3,3,2,1,4,3,62,8,8,12,1,3,1,5,2290,3,3,7,0,5,44,26,4,9,10,26,7,179,2,1,71,1987,1,12,13,15,42,2,11,3,1,20,10,9,6
"906",0,5,26,12,9,2,6,7,3,4,10,63,16,6,1,2,1,2,3,2291,2,6,23,1,4,29,31,3,14,3,30,3,205,7,9,80,1968,3,0,18,6,52,2,5,2,1,11,6,4,3
"907",1,5,15,5,5,2,4,7,4,7,29,88,12,6,5,9,7,3,4,2281,3,0,8,4,4,24,37,4,17,8,26,5,223,4,3,75,1925,3,7,18,12,40,2,10,2,3,11,13,5,5
"908",0,6,42,17,10,0,4,7,3,6,9,90,12,6,9,9,8,3,7,2216,3,5,7,2,2,35,27,3,10,5,18,8,224,1,5,79,1973,2,5,20,8,52,7,7,2,3,10,7,5,1
"909",2,11,35,12,7,1,4,9,3,0,13,79,15,2,4,1,8,1,2,2259,5,7,10,0,4,35,34,4,12,3,22,6,214,2,5,92,1963,10,0,28,15,26,4,6,5,1,5,2,1,11
"910",0,6,28,7,6,2,3,6,2,4,11,67,7,3,5,3,8,1,1,2246,3,4,9,1,5,27,34,5,8,1,25,5,206,2,1,82,2020,0,8,29,15,49,4,6,0,2,20,9,4,0
"911",5,19,18,11,12,5,4,3,8,4,9,64,15,6,4,1,6,3,3,2278,5,7,6,6,4,45,31,7,7,4,18,4,194,4,7,81,1961,2,10,14,17,48,5,2,3,2,9,10,6,3
"912",5,7,24,10,6,3,5,6,6,9,6,66,10,8,1,5,5,2,4,2317,2,6,13,1,2,27,48,6,7,5,22,7,199,3,2,72,1961,3,5,13,5,45,3,8,0,0,16,5,6,3
"913",3,7,22,11,6,1,4,3,4,2,6,80,10,3,9,2,4,1,3,2319,7,6,15,2,7,30,30,7,14,11,27,3,193,3,2,98,1945,0,2,24,9,40,6,6,0,1,3,5,2,2
"914",0,5,16,10,3,2,6,2,6,1,5,72,4,7,1,6,7,2,2,2369,10,9,11,3,6,31,32,4,12,7,26,7,194,2,2,58,1951,3,1,28,8,34,0,5,3,2,7,6,4,8
"915",7,9,38,12,6,5,10,8,4,0,9,64,6,6,7,1,0,5,3,2272,9,5,17,4,7,24,41,3,17,6,32,8,197,5,6,69,1944,6,5,18,9,50,0,10,4,10,9,8,4,1
"916",4,7,31,6,9,1,7,2,2,5,7,78,12,3,5,1,12,1,0,2361,2,6,15,1,2,18,32,9,11,5,27,1,216,3,2,82,1914,2,0,19,7,40,3,10,1,0,8,2,6,2
